in:FloorCount,in:Area,in:Aspect_Ratio,in:Offset,in:Orientation,in:Height,in:Window_Wall_Ratio,in:Window_Height,in:Sill_Height,in:Infiltration,in:R_value_Wall,in:R_value_Roof,in:Glazing_Type,in:Shading_depth,in:Outside_Air_Core,in:Outside_Air_Perimeter,in:Internal_Load_Core,in:Internal_Load_Perimeter,in:Comfort_Range,in:HVAC_Systems,out:unmet_cooling_hours,out:eui,out:lighting_power_density,out:daylight_factor,out:heating,out:unmet_heating_hours,out:cooling
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,1.67,325.08,10.7639,0.25,125.75,188.17,53.68
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,93.5,600.64,10.7639,0.25,437.53,390.33,95.26
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.17,739.06,10.7639,0.25,527.92,268.83,150.94
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,347.71,10.7639,0.25,129.11,186.83,70.19
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,211.67,425.9,10.7639,0.25,185.38,372.33,126.1
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.17,816.39,10.7639,0.25,616.33,268.83,157.45
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,398.12,10.7639,0.25,171.81,185.5,72.17
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,146.17,660.91,10.7639,0.25,457.0,403.17,128.52
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,674.89,10.7639,0.25,461.31,430.0,144.25
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,313.36,10.7639,0.25,92.67,178.83,67.41
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,241.5,406.16,10.7639,0.25,168.14,364.17,123.32
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.67,757.85,10.7639,0.25,557.25,430.0,150.31
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,362.61,10.7639,0.25,134.55,181.33,69.28
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,640.51,10.7639,0.25,440.42,402.5,124.26
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.17,739.06,10.7639,0.25,527.92,268.83,150.94
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,347.71,10.7639,0.25,129.11,186.83,70.19
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,211.67,425.9,10.7639,0.25,185.38,372.33,126.1
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.17,816.39,10.7639,0.25,616.34,268.83,157.45
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,398.12,10.7639,0.25,171.81,185.5,72.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,146.17,660.91,10.7639,0.25,457.0,403.17,128.52
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,674.89,10.7639,0.25,461.31,430.0,144.25
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,313.36,10.7639,0.25,92.67,178.83,67.41
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,241.5,406.16,10.7639,0.25,168.14,364.17,123.32
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.67,757.85,10.7639,0.25,557.25,430.0,150.31
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,362.61,10.7639,0.25,134.55,181.33,69.28
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,640.51,10.7639,0.25,440.42,402.5,124.26
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,150.83,839.52,10.7639,0.25,606.25,260.5,175.96
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,150.83,895.22,10.7639,0.25,665.59,260.33,184.26
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,203.17,780.85,10.7639,0.25,544.69,411.33,170.29
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,203.33,839.89,10.7639,0.25,608.89,411.17,177.99
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,150.83,839.52,10.7639,0.25,606.25,260.5,175.96
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,150.83,895.22,10.7639,0.25,665.59,260.33,184.26
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,203.17,780.85,10.7639,0.25,544.69,411.33,170.29
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,203.33,839.89,10.7639,0.25,608.89,411.17,177.99
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.5,587.55,10.7639,0.25,410.25,273.5,113.11
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,302.93,10.7639,0.25,123.49,195.83,51.39
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.33,376.27,10.7639,0.25,184.1,351.33,92.15
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.5,715.97,10.7639,0.25,563.06,274.0,119.07
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,357.13,10.7639,0.25,168.57,194.33,54.45
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,144.67,621.61,10.7639,0.25,465.18,366.33,97.36
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.5,515.77,10.7639,0.25,337.33,443.17,104.64
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,264.82,10.7639,0.25,84.17,182.33,48.05
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,175.33,354.26,10.7639,0.25,166.44,347.5,87.85
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.67,654.16,10.7639,0.25,502.51,446.5,110.71
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,8.67,318.11,10.7639,0.25,128.68,189.5,51.13
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,122.83,599.34,10.7639,0.25,448.41,383.67,91.84
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.5,587.55,10.7639,0.25,410.25,273.67,113.11
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,302.93,10.7639,0.25,123.49,195.83,51.39
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.33,376.27,10.7639,0.25,184.1,351.33,92.15
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.5,715.97,10.7639,0.25,563.06,274.0,119.07
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,357.13,10.7639,0.25,168.57,194.33,54.45
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,144.67,621.61,10.7639,0.25,465.18,366.33,97.36
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.5,515.77,10.7639,0.25,337.33,443.17,104.64
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,264.82,10.7639,0.25,84.17,182.33,48.05
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,175.33,354.26,10.7639,0.25,166.44,347.5,87.85
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.67,654.16,10.7639,0.25,502.51,446.5,110.71
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,8.67,318.11,10.7639,0.25,128.68,189.5,51.13
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,122.83,599.34,10.7639,0.25,448.41,383.67,91.84
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.67,674.03,10.7639,0.25,475.19,265.83,136.18
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,336.11,10.7639,0.25,131.55,186.83,66.17
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,230.17,411.32,10.7639,0.25,187.6,362.83,117.83
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.67,772.16,10.7639,0.25,589.84,265.67,142.43
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,388.76,10.7639,0.25,175.57,186.67,68.35
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,196.0,655.87,10.7639,0.25,468.31,388.67,122.42
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,607.25,10.7639,0.25,406.57,422.17,128.84
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,301.19,10.7639,0.25,94.69,179.33,63.54
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,261.17,391.25,10.7639,0.25,170.64,356.0,114.65
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,712.55,10.7639,0.25,530.52,422.33,134.76
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,352.66,10.7639,0.25,137.96,181.5,65.62
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,205.17,635.57,10.7639,0.25,452.05,393.17,118.25
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.67,674.03,10.7639,0.25,475.19,265.83,136.18
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,336.11,10.7639,0.25,131.55,186.83,66.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,230.17,411.32,10.7639,0.25,187.6,362.83,117.83
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.67,772.16,10.7639,0.25,589.84,265.67,142.43
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,388.76,10.7639,0.25,175.57,186.67,68.35
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,196.0,655.87,10.7639,0.25,468.31,388.67,122.42
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,607.25,10.7639,0.25,406.57,422.17,128.84
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,301.2,10.7639,0.25,94.69,179.33,63.54
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,261.17,391.25,10.7639,0.25,170.64,356.17,114.65
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,712.54,10.7639,0.25,530.52,422.17,134.76
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,352.66,10.7639,0.25,137.97,181.5,65.62
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,205.17,635.57,10.7639,0.25,452.05,393.17,118.25
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,149.17,759.03,10.7639,0.25,540.35,257.5,157.96
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,369.17,10.7639,0.25,140.56,181.67,80.53
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,149.17,833.98,10.7639,0.25,624.79,257.5,165.32
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,204.0,697.27,10.7639,0.25,476.33,404.17,151.57
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,204.0,777.26,10.7639,0.25,567.69,404.17,158.38
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,149.17,759.02,10.7639,0.25,540.35,257.5,157.96
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,149.17,833.98,10.7639,0.25,624.79,257.5,165.32
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,204.0,697.27,10.7639,0.25,476.33,404.0,151.57
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,204.0,777.26,10.7639,0.25,567.69,404.0,158.38
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,646.43,10.7639,0.25,458.8,263.83,127.33
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,317.04,10.7639,0.25,125.61,196.33,56.05
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.17,391.55,10.7639,0.25,183.8,229.67,101.16
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,757.62,10.7639,0.25,590.25,263.83,133.12
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,371.1,10.7639,0.25,170.79,194.5,58.91
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,173.67,635.39,10.7639,0.25,465.2,243.67,104.17
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,577.24,10.7639,0.25,387.35,439.67,119.76
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,278.96,10.7639,0.25,85.86,183.0,52.55
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,89.17,369.34,10.7639,0.25,165.18,183.33,97.11
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,695.88,10.7639,0.25,528.24,439.67,125.43
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,332.11,10.7639,0.25,130.48,190.5,55.48
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,99.33,612.4,10.7639,0.25,447.36,216.33,98.35
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,646.43,10.7639,0.25,458.8,263.83,127.33
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,317.04,10.7639,0.25,125.61,196.33,56.05
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.17,391.55,10.7639,0.25,183.8,229.67,101.16
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,757.62,10.7639,0.25,590.25,263.83,133.12
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,371.1,10.7639,0.25,170.79,194.5,58.91
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,173.67,635.39,10.7639,0.25,465.2,243.67,104.17
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,577.24,10.7639,0.25,387.35,439.67,119.76
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,278.96,10.7639,0.25,85.86,183.0,52.55
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,89.17,369.34,10.7639,0.25,165.18,183.33,97.11
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,695.88,10.7639,0.25,528.24,439.67,125.43
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,332.11,10.7639,0.25,130.48,190.5,55.48
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,99.33,612.4,10.7639,0.25,447.36,216.33,98.35
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,754.56,10.7639,0.25,541.97,256.33,155.17
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,355.41,10.7639,0.25,134.07,187.67,72.74
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.17,432.36,10.7639,0.25,186.65,260.5,131.01
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,833.67,10.7639,0.25,632.2,256.33,162.02
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.86,10.7639,0.25,178.29,188.17,74.71
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,171.5,675.12,10.7639,0.25,467.71,274.67,133.0
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,691.0,10.7639,0.25,475.79,418.83,148.61
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.69,10.7639,0.25,96.8,181.5,70.02
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,110.5,412.43,10.7639,0.25,168.58,202.67,128.54
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,774.78,10.7639,0.25,572.41,418.83,154.96
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.99,10.7639,0.25,140.3,185.33,71.92
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,125.17,654.42,10.7639,0.25,450.26,243.67,128.94
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,754.56,10.7639,0.25,541.97,256.33,155.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,355.41,10.7639,0.25,134.07,187.67,72.74
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.17,432.36,10.7639,0.25,186.65,260.5,131.01
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,833.67,10.7639,0.25,632.2,256.33,162.02
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.86,10.7639,0.25,178.29,188.17,74.71
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,171.5,675.12,10.7639,0.25,467.71,274.67,133.0
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,691.0,10.7639,0.25,475.79,418.83,148.61
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.69,10.7639,0.25,96.8,181.5,70.02
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,110.5,412.43,10.7639,0.25,168.58,202.67,128.54
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,774.78,10.7639,0.25,572.41,418.83,154.96
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.99,10.7639,0.25,140.3,185.33,71.92
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,125.17,654.42,10.7639,0.25,450.26,243.67,128.94
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,859.92,10.7639,0.25,624.51,247.67,181.28
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,916.2,10.7639,0.25,684.03,247.67,190.05
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,861.14,10.7639,0.25,626.86,401.83,184.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,859.92,10.7639,0.25,624.51,247.67,181.28
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,916.2,10.7639,0.25,684.03,247.67,190.05
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,802.29,10.7639,0.25,563.47,401.83,175.97
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,861.14,10.7639,0.25,626.86,401.83,184.17
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,661.56,10.7639,0.25,470.81,274.67,130.56
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,316.8,10.7639,0.25,123.17,194.67,56.43
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.17,392.84,10.7639,0.25,183.02,357.17,101.7
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,767.88,10.7639,0.25,596.1,274.83,136.43
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,370.92,10.7639,0.25,168.54,194.0,59.41
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,130.17,636.65,10.7639,0.25,464.37,369.17,104.7
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,590.71,10.7639,0.25,398.05,449.0,122.59
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,278.64,10.7639,0.25,83.6,182.67,52.78
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,163.67,370.42,10.7639,0.25,164.72,349.67,97.37
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,705.4,10.7639,0.25,533.99,449.17,128.29
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.67,331.66,10.7639,0.25,128.32,189.0,55.79
